,duration,has_event,turns_since_shuffle
9388,7,1,1
9389,5,1,25
9390,26,0,16
9391,3,1,37
9392,24,1,16
9393,26,0,10
9394,16,1,10
9395,22,1,3197
9396,26,0,10
9397,3,1,12
9398,17,1,1
9399,4,1,2
9400,26,0,36
9401,9,1,14
9402,17,1,11
9403,26,0,0
9404,17,1,16
9405,3,1,1
9406,26,0,9100
9407,13,1,34
9408,21,1,9
9409,2,1,12
9410,3,1,8
9411,26,0,3
9412,12,1,8
9413,18,1,1
9414,21,1,12
9415,26,0,26
9416,1,1,33
9417,10,1,28
9418,7,1,11
9419,26,0,25
9420,6,1,4
9421,4,1,17
9422,26,0,22
9423,9,1,23
9424,3,1,31
9425,6,1,14
9426,9,1,4
9427,3,1,36
9428,10,1,30
9429,26,0,23
9430,5,1,2
9431,16,1,8
9432,23,1,2
9433,14,1,44
9434,22,1,37
9435,26,0,4
9436,26,0,7106
9437,13,1,5
9438,26,0,24
9439,26,0,37
9440,2,1,27
9441,23,1,12
9442,26,0,27
9443,11,1,5195
9444,26,0,2
9445,9,1,18
9446,26,0,1
9447,26,0,10
9448,9,1,5547
9449,26,0,7137
9450,9,1,20
9451,23,1,28
9452,24,1,21
9453,12,1,26
9454,18,1,2
9455,1,1,29
9456,16,1,10
9457,16,1,26
9458,23,1,43
9459,26,0,19
9460,17,1,9
9461,6,1,33
9462,4,1,26
9463,26,0,14
9464,26,0,22
9465,26,0,5783
9466,26,0,33
9467,26,0,3
9468,26,0,2
9469,16,1,34
9470,26,0,8098
9471,14,1,16
9472,26,0,31
9473,0,1,25
9474,17,1,43
9475,26,0,16
9476,8,1,15
9477,10,1,1
9478,26,0,6
9479,8,1,2
9480,17,1,32
9481,9,1,7
9482,9,1,5
9483,26,0,34
9484,18,1,10
9485,11,1,5242
9486,13,1,5
9487,26,0,8
9488,26,0,16
9489,12,1,30
9490,26,0,13
9491,18,1,16
9492,16,1,14
9493,0,1,11
9494,7,1,3
9495,18,1,15
9496,12,1,22
9497,15,1,37
9498,6,1,26
9499,6,1,25
9500,14,1,11
9501,1,1,4
9502,14,1,8762
9503,19,1,15
9504,26,0,17
9505,13,1,8
9506,4,1,8
9507,9,1,8
9508,26,0,18
9509,6,1,36
9510,6,1,3
9511,24,1,5
9512,6,1,0
9513,26,0,6
9514,2,1,31
9515,26,0,9
9516,26,0,0
9517,26,0,26
9518,9,1,12
9519,26,0,34
9520,4,1,32
9521,10,1,8966
9522,14,1,24
9523,10,1,3
9524,26,0,35
9525,26,0,4
9526,16,1,8
9527,26,0,10
9528,19,1,11
9529,26,0,9
9530,26,0,16
9531,16,1,21
9532,21,1,31
9533,11,1,5
9534,1,1,44
9535,26,0,4
9536,5,1,14
9537,13,1,2487
9538,0,1,20
9539,20,1,10
9540,26,0,0
9541,13,1,43
9542,16,1,12
9543,21,1,1
9544,26,0,37
9545,22,1,22
9546,5,1,5
9547,13,1,27
9548,24,1,17
9549,26,0,0
9550,0,1,25
9551,15,1,1
9552,20,1,25
9553,2,1,21
9554,18,1,3
9555,15,1,20
9556,1,1,26
9557,24,1,3
9558,26,0,1
9559,10,1,1484
9560,8,1,37
9561,19,1,10
9562,9,1,13
9563,10,1,8
9564,9,1,12
9565,26,0,772
9566,14,1,32
9567,26,0,41
9568,24,1,14
9569,5,1,2
9570,12,1,25
9571,26,0,33
9572,16,1,7
9573,0,1,3
9574,18,1,16
9575,21,1,14
9576,26,0,26
9577,0,1,38
9578,1,1,4
9579,26,0,10
9580,18,1,46
9581,12,1,33
9582,3,1,26
9583,9,1,10
9584,26,0,26
9585,0,1,16
9586,10,1,15
9587,22,1,16
9588,20,1,10
9589,26,0,33
9590,26,0,21
9591,22,1,18
9592,19,1,9
9593,11,1,5
9594,26,0,2
9595,3,1,33
9596,2,1,108
9597,23,1,2249
9598,10,1,24
9599,2,1,2
9600,13,1,12
9601,5,1,5
9602,26,0,1
9603,10,1,35
9604,9,1,15
9605,26,0,6
9606,26,0,22
9607,6,1,29
9608,7,1,21
9609,19,1,42
9610,19,1,21
9611,13,1,6
9612,26,0,38
9613,26,0,10
9614,4,1,18
9615,6,1,49
9616,26,0,10
9617,3,1,9
9618,9,1,4
9619,6,1,11
9620,26,0,23
9621,16,1,23
9622,23,1,39
9623,3,1,34
9624,12,1,14
9625,6,1,4
9626,4,1,26
9627,15,1,27
9628,15,1,25
9629,26,0,40
9630,10,1,3
9631,5,1,22
9632,0,1,25
9633,2,1,12
9634,26,0,30
9635,4,1,43
9636,9,1,45
9637,1,1,28
9638,21,1,33
9639,10,1,23
9640,13,1,31
9641,5,1,25
9642,26,0,17
9643,0,1,26
9644,9,1,30
9645,11,1,15
9646,17,1,27
9647,3,1,22
9648,1,1,0
9649,26,0,24
9650,26,0,20
9651,20,1,24
9652,16,1,31
9653,21,1,2
9654,7,1,7
9655,10,1,2
9656,5,1,38
9657,13,1,8
9658,26,0,45
9659,26,0,33
9660,24,1,4
9661,17,1,11
9662,8,1,3492
9663,22,1,30
9664,25,1,211
9665,26,0,7387
9666,8,1,0
9667,2,1,1
9668,26,0,6
9669,12,1,3
9670,6,1,27
9671,13,1,39
9672,26,0,49
9673,26,0,42
9674,26,0,11
9675,24,1,20
9676,19,1,14
9677,7,1,6
9678,11,1,12
9679,19,1,0
9680,9,1,32
9681,19,1,29
9682,21,1,7
9683,26,0,3
9684,18,1,15
9685,5,1,7
9686,2,1,2
9687,26,0,26
9688,18,1,21
9689,24,1,34
9690,11,1,16
9691,1,1,6892
9692,6,1,28
9693,15,1,46
9694,7,1,26
9695,21,1,40
9696,10,1,31
9697,1,1,2
9698,26,0,16
9699,0,1,29
9700,21,1,29
9701,16,1,24
9702,26,0,20
9703,19,1,24
9704,26,0,42
9705,22,1,15
9706,22,1,3
9707,17,1,8
9708,26,0,6
9709,26,0,26
9710,18,1,36
9711,11,1,14
9712,15,1,37
9713,26,0,29
9714,16,1,10
9715,26,0,22
9716,6,1,37
9717,26,0,4
9718,5,1,13
9719,4,1,17
9720,5,1,38
9721,20,1,16
9722,26,0,39
9723,3,1,15
9724,16,1,26
9725,12,1,11
9726,3,1,32
9727,26,0,17
9728,26,0,10
9729,1,1,15
9730,26,0,2310
9731,7,1,24
9732,12,1,9
9733,26,0,4
9734,0,1,34
9735,16,1,2
9736,26,0,50
9737,14,1,1
9738,10,1,24
9739,15,1,7
9740,5,1,6
9741,26,0,10
9742,11,1,20
9743,23,1,2
9744,26,0,31
9745,26,0,9
9746,18,1,33
9747,2,1,35
9748,14,1,18
9749,2,1,11
9750,3,1,7
9751,7,1,32
9752,26,0,13
9753,3,1,6
9754,26,0,4
9755,22,1,29
9756,19,1,26
9757,23,1,33
9758,13,1,8
9759,22,1,11
9760,15,1,3
9761,26,0,20
9762,1,1,2
9763,8,1,31
9764,11,1,9
9765,0,1,12
9766,19,1,13
9767,16,1,18
9768,11,1,32
9769,11,1,3703
9770,8,1,28
9771,26,0,8
9772,0,1,19
9773,21,1,5
9774,13,1,5813
9775,11,1,21
9776,26,0,1
9777,20,1,34
9778,4,1,1
9779,24,1,12
9780,25,1,17
9781,10,1,3
9782,7,1,3
9783,0,1,7
9784,4,1,23
9785,2,1,2
9786,4,1,42
9787,4,1,1003
9788,24,1,28
9789,26,0,34
9790,8,1,22
9791,26,0,37
9792,26,0,16
9793,22,1,11
9794,5,1,14
9795,4,1,6127
9796,20,1,29
9797,17,1,8267
9798,26,0,43
9799,26,0,10
9800,21,1,5
9801,20,1,15
9802,26,0,11
9803,25,1,21
9804,4,1,8
9805,9,1,9
9806,26,0,0
9807,15,1,1
9808,4,1,0
9809,26,0,5
9810,26,0,7
9811,10,1,11
9812,2,1,11
9813,6,1,20
9814,26,0,10
9815,0,1,3
9816,26,0,9
9817,20,1,1
9818,11,1,7
9819,26,0,29
9820,7,1,22
9821,22,1,43
9822,22,1,30
9823,17,1,9
9824,24,1,4
9825,3,1,28
9826,2,1,24
9827,2,1,10
9828,3,1,2
9829,22,1,17
9830,26,0,2
9831,15,1,28
9832,11,1,14
9833,25,1,27
9834,26,0,37
9835,26,0,0
9836,0,1,23
9837,26,0,34
9838,24,1,3
9839,3,1,0
9840,26,0,14
9841,19,1,32
9842,26,0,10
9843,26,0,25
9844,13,1,9
9845,15,1,2
9846,26,0,26
9847,26,0,13
9848,17,1,0
9849,26,0,29
9850,17,1,3
9851,18,1,5
9852,26,0,6
9853,26,0,3
9854,25,1,12
9855,18,1,2
9856,8,1,16
9857,12,1,35
9858,2,1,15
9859,1,1,2476
9860,26,0,4
9861,18,1,3
9862,10,1,0
9863,14,1,7
9864,26,0,14
9865,16,1,17
9866,3,1,8773
9867,26,0,9
9868,0,1,1
9869,20,1,27
9870,12,1,31
9871,12,1,13
9872,19,1,2
9873,1,1,7
9874,26,0,13
9875,20,1,18
9876,17,1,15
9877,5,1,5
9878,11,1,18
9879,23,1,0
9880,12,1,3
9881,15,1,4
9882,1,1,24
9883,2,1,27
9884,24,1,9
9885,2,1,19
9886,3,1,34
9887,26,0,18
9888,16,1,20
9889,26,0,6
9890,26,0,13
9891,9,1,27
9892,26,0,0
9893,16,1,11
9894,14,1,1
9895,7,1,19
9896,23,1,0
9897,4,1,10
9898,26,0,0
9899,25,1,5283
9900,10,1,5
9901,25,1,0
9902,1,1,18
9903,14,1,44
9904,26,0,13
9905,15,1,19
9906,7,1,17
9907,6,1,16
9908,26,0,18
9909,8,1,26
9910,3,1,17
9911,22,1,23
9912,10,1,5
9913,26,0,14
9914,7,1,6
9915,11,1,9
9916,26,0,16
9917,20,1,5
9918,8,1,10
9919,26,0,26
9920,10,1,27
9921,0,1,14
9922,20,1,13
9923,19,1,17
9924,12,1,4
9925,16,1,8
9926,19,1,22
9927,13,1,19
9928,10,1,22
9929,17,1,24
9930,0,1,25
9931,3,1,17
9932,26,0,14
9933,9,1,10
9934,26,0,15
9935,19,1,4
9936,24,1,9
9937,4,1,8
9938,26,0,13
9939,5,1,27
9940,2,1,3
9941,11,1,26
9942,9,1,6
9943,2,1,2
9944,12,1,9
9945,1,1,11
9946,0,1,19
9947,5,1,14
9948,9,1,30
9949,9,1,28
9950,5,1,20
9951,26,0,4
9952,16,1,46
9953,24,1,1
9954,16,1,34
9955,26,0,6
9956,22,1,29
9957,26,0,10
9958,26,0,22
9959,18,1,8266
9960,1,1,33
9961,8,1,14
9962,26,0,2
9963,26,0,12
9964,26,0,9
9965,8,1,12
9966,26,0,9
9967,26,0,34
9968,26,0,40
9969,26,0,16
9970,26,0,4
9971,26,0,31
9972,26,0,6
9973,26,0,2
9974,21,1,10
9975,24,1,0
9976,2,1,6
9977,23,1,17
9978,19,1,2
9979,4,1,0
9980,26,0,22
9981,26,0,6
9982,2,1,1
9983,26,0,33
9984,25,1,5
9985,26,0,15
9986,10,1,47
9987,5,1,4
9988,9,1,36
9989,10,1,22
9990,14,1,27
9991,23,1,11
9992,26,0,39
9993,17,1,12
9994,26,0,17
9995,10,1,14
9996,12,1,7
9997,21,1,20
9998,26,0,37
9999,26,0,17
